thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
14.004000000000001,14.0,-0.0058,1864.61,1921.09,1769.14,1423.8,10.70046728,38.8899994,634.16,15.66668701,56.50012207,49.244899700000005,2.0,2.29907465,-1.93593,-42.282501200000006,260570.0,117.65100100000001,111.75299840000002
12.498,13.5,-0.0134,787.02,773.11,766.41,190.38,4.74341649,39.50999829999999,15.44,-115.33331299999999,42.50012207,97.39369959999999,5.0,0.1300305,26.3740997,-33.629100799999996,49980.89844,-13.765500099999999,1378.109985
16.0,8.0,0.0025,226.34,135.2,74.06,617.22,33.14362684,35.0,420.03,133.66668700000002,-1.5,95.0289993,6.0,1.64521003,-9999.0,-29.858800899999995,74418.5,155.4530029,652.6229857999999
18.995,12.0,-0.02,1667.72,275.35,675.63,91.08,18.72164523,44.5999985,264.24,43.66668701,40.50012207,70.14430240000002,5.0,0.48975813,170.1009979,-38.931701700000005,71812.5,-31.350099600000004,1769.949951
12.995,12.0,-0.0043,309.79,1906.75,3372.89,1507.65,67.75322871,37.0,185.83,135.66668700000002,65.50012207,73.8102036,3.0,2.17611265,-43.5112991,-42.500499700000006,81461.70313,22.145399100000002,705.8189697
17.999000000000002,14.0,-0.0001,1025.57,848.66,2146.22,513.85,14.57737974,43.0,902.47,-122.33331299999999,59.50012207,79.1925964,2.0,1.78244102,71.0943985,-31.4267998,240748.0,66.8796997,584.867981
19.002,12.0,0.0123,1775.11,1623.49,1691.55,2120.69,21.96588264,36.75,641.32,-81.33331299,34.50012207,44.98440170000001,3.0,1.69064128,-130.0879974,-31.807500800000003,238317.0,128.44200130000002,141.223999
15.003,15.0,0.0116,1709.01,1504.61,1156.89,1213.99,19.30025907,41.0,1148.67,-68.33331299,-4.5,64.572197,2.0,1.96164215,42.257099200000006,-33.1603012,141554.0,139.1990051,133.9440002
17.000999999999998,16.5,0.0093,1203.47,979.7,1389.35,645.5,5.700877126,43.779998799999994,400.77,-112.33331299999999,49.50012207,51.0891991,2.0,1.40425396,-60.85300060000001,-38.2691994,142537.0,17.328599899999997,1020.590027
10.0,9.999,-0.035700001,591.14,589.09,530.79,270.22,7.38241153,27.5799999,78.88,-117.33331299999999,40.50012207,93.6052017,5.0,0.16223703,-57.44060129999999,-40.087101000000004,51320.30078,-39.7733002,1734.6500239999998
14.998,15.0,0.031500001,2812.78,2097.88,2399.18,1608.38,36.06244584,40.540000899999995,2035.41,53.66668701,55.50012207,45.5438995,1.0,2.57353663,13.312899599999998,-41.444801299999995,261491.0,96.7950974,123.8059998
20.000999999999998,20.0,0.0294,3088.33,2209.24,2586.39,1761.33,39.90613988,46.1300011,2196.53,59.66668701,54.50012207,29.823499699999996,1.0,2.3694346,92.72399899999999,-50.24670029999999,217775.0,73.8146973,545.3460083
13.002,12.0,0.0359,465.64,3166.19,3298.43,634.38,75.10326225,41.99000170000001,373.6,102.666687,56.50012207,43.1036987,4.0,1.84101951,-29.6259995,-43.111400599999996,260423.0,29.786800399999997,472.5209961
10.8,16.997,-0.029300001000000003,499.81,473.47,689.6,371.38,9.300537619,40.0,130.01,-103.333313,24.50012207,75.592598,5.0,0.30628124,-46.5335999,-46.9211006,56464.0,-54.0145988,1937.209961
19.997,20.0,-0.022500001000000002,2873.17,488.56,2414.13,164.12,14.57737974,73.3799973,292.35,-66.33331299,-20.5,91.5593033,3.0,1.31491745,7.7733102,-74.9873962,185145.0,-226.4530029,3887.850098
19.003,12.0,0.0145,2610.0,2478.06,2773.84,1987.93,40.30508653,40.0800018,2414.18,56.66668701,58.50012207,35.5569992,1.0,2.50704932,-199.41999819999998,-33.159099600000005,224048.0,96.5840988,187.5440063
13.0,12.0,-0.0072,2739.7,2540.87,2855.42,1857.05,20.55480479,36.5200005,1365.95,-90.33331299,51.50012207,31.7355995,1.0,2.59328437,158.14399719999997,-39.851501500000005,282122.0,55.8223,384.8089905
10.999,12.0,0.0048,2473.94,5047.56,5004.31,2240.98,8.514693183,42.0,524.21,21.66668701,-25.5,36.536998700000005,2.0,2.36565518,92.3268967,-30.200199100000003,225729.0,41.75719829999999,996.1870117000001
12.995,13.0,0.0156,2970.01,2062.95,2397.63,1586.91,36.83069372,39.959999100000005,2019.88,55.66668701,54.50012207,40.1610985,1.0,2.88807249,4.0341702,-28.0627995,270415.0,68.6732025,168.71699519999999
9.0,9.002,-0.0451,193.79,1229.3,206.62,263.85,6.3639610310000005,26.979999499999998,129.41,-113.33331299999999,33.50012207,83.7108002,5.0,0.46882874,-8.944589599999999,-26.9211006,49784.89844,71.4585037,398.3909912
15.0,16.0,-0.044000000000000004,1071.42,806.7,1129.2,473.22,4.949747468,42.680000299999996,234.65,-114.33331299999999,47.50012207,72.67479709999999,4.0,0.91394377,-114.4499969,-39.9080009,92804.5,-6.24822,1027.920044
13.003,12.0,-0.036699999,1317.0,959.02,2479.28,650.78,15.95305613,39.0,1225.44,-122.33331299999999,61.50012207,91.4979019,2.0,2.01644015,-84.6501999,-33.7555008,168468.0,71.9399033,238.11999509999998
14.999,15.0,0.0295,2360.67,1891.75,2057.56,1538.16,26.87936011,45.7299995,1242.71,36.66668701,55.50012207,40.0065994,1.0,2.87474275,344.1570129,-37.4445,283861.0,78.69560240000001,197.8950043
12.999,12.0,-0.026900001,1966.0,5052.39,4948.0,2275.18,3.8078865530000003,37.2000008,700.38,26.66668701,-28.5,50.348098799999995,2.0,2.33635116,145.25,-41.721599600000005,198270.0,17.698299399999996,1389.869995
19.997,20.0,0.0015,3061.01,290.51,1514.09,861.39,40.52776826,58.4900017,767.16,73.66668701,37.50012207,81.29630279999999,1.0,1.26649547,-108.84799960000001,-89.4972,96207.5,-342.5509949,4978.600098
18.000999999999998,14.0,-0.02,801.97,1298.84,799.51,297.13,5.700877126,40.4500008,150.04,-109.33331299999999,38.50012207,69.0124969,5.0,0.53649426,-27.6723995,-39.6427994,61052.5,-77.3066025,1869.229981
14.0,14.0,-0.0055,1905.33,1991.09,2397.49,336.0,2.549509757,40.0,1598.3,4.666687012,20.50012207,50.924099,4.0,1.7975533,-14.158200299999999,-39.241401700000004,79885.39844,48.9141998,535.9509888
10.001,11.0,-0.017000001,389.49,1891.78,2111.29,994.31,11.33578405,29.870000800000003,517.46,-8.333312988,40.50012207,72.75489809999999,6.0,1.55744004,-0.09263350000000001,-27.035100899999996,67079.39844,161.43699650000002,114.42199709999998
16.995,16.5,-0.0199,1566.01,1428.88,1537.42,547.05,4.74341649,46.4799995,450.61,-106.33331299999999,45.50012207,62.528400399999995,2.0,1.65851879,112.5350037,-35.1613998,79940.79688,9.0917997,1099.660034
15.003,15.0,0.0073,1114.7,1967.45,1986.21,474.36,70.03213548,44.0,628.94,107.66668700000001,43.50012207,41.4611015,6.0,0.89237797,-16.8700008,-38.2518005,78305.29688,-39.6295013,993.4790038999998
12.997,12.0,0.0112,1910.34,1893.65,2591.8,1477.92,17.2191753,37.0,1061.39,-103.333313,59.50012207,35.5953,1.0,3.874964,-34.1473007,-41.943298299999995,302459.0,53.4705009,428.0
15.0,15.0,-0.0211,3110.83,2891.8,3001.11,2388.41,24.82941804,35.75,1223.5,-81.33331299,46.50012207,45.044899,2.0,2.13824511,277.3330078,-39.15760039999999,243017.0,92.6259003,274.4590149
14.995999999999999,14.0,0.0218,1785.22,2789.51,3896.74,1601.72,60.22042843,38.5,1376.82,79.66668701,58.50012207,60.9247017,2.0,1.66305768,-80.2984009,-38.541698499999995,154004.0,85.6218033,91.4934998
8.996,9.5,-0.0266,1490.77,468.94,690.22,387.58,10.79351657,35.1399994,170.69,30.66668701,40.50012207,86.125,6.0,0.96030498,-24.281799300000003,-33.9859009,62342.80078,66.7072983,855.1140137
15.005,15.0,0.0023,1454.48,2159.81,2160.63,2493.83,13.50925609,41.0,2315.18,-45.33331299,-3.5,67.657402,2.0,1.94658566,-9.4256096,-37.832199100000004,233059.0,84.5604019,27.3334007
20.002,20.0,0.0484,1771.11,1684.22,2175.02,766.7,56.73182528,46.0,181.34,88.66668701,44.50012207,42.28990170000001,3.0,1.18189502,92.6035004,-36.160301200000006,79312.60156,-98.2174988,497.06600949999995
12.002,13.0,0.037000000000000005,2268.59,880.85,1225.93,403.93,24.13503677,41.1199989,834.07,46.66668701,45.50012207,58.47290039999999,2.0,1.53289688,-94.0746994,-29.8859005,217319.0,94.07800290000002,-18.720600100000002
14.002,14.0,-0.0014,2338.34,1156.9,1284.55,926.87,19.96246478,40.5200005,850.76,34.66668701,48.50012207,42.2233009,2.0,2.57059932,-22.4339008,-38.6064987,217862.0,110.4110031,112.5459976
15.0,14.0,0.0138,1671.2,2715.32,3744.0,1448.39,61.50203249,38.5,1220.37,82.66668701,58.50012207,56.68690110000001,2.0,1.69822431,-38.2072983,-40.001701399999995,85782.29688,69.042099,61.5382996
11.998,13.0,-0.0013,2152.54,3295.95,3924.61,2140.8,57.9007772,40.0,1951.34,74.66668701,64.50012207,56.662399300000004,2.0,1.8240962,11.1805,-33.1926003,176282.0,78.75450129999999,86.2360001
19.999000000000002,20.0,0.0396,1158.55,1723.29,1161.08,543.0,2.549509757,48.8499985,117.98,-104.333313,38.50012207,82.17040250000001,3.0,1.30268335,34.583301500000005,-42.3120995,75637.5,-66.0923004,1516.619995
10.8,16.997,-0.026000001000000002,555.54,298.62,1860.86,88.51,6.041523000000001,32.0,920.06,-130.33331299999998,56.50012207,84.412,6.0,0.8102994000000001,-29.0160007,-36.7798004,48333.60156,59.986000100000005,1367.0
13.998,13.0,-0.0176,1780.4,1604.46,1518.44,961.85,65.18051856,44.0,164.41,109.66668700000001,37.50012207,65.5968018,6.0,1.45142865,-62.811698899999996,-41.8176994,73171.10156,-55.865100899999995,1277.790039
17.999000000000002,17.0,0.0175,1798.57,358.03,947.84,160.42,21.69101196,44.0200005,572.23,47.66668701,39.50012207,49.126098600000006,3.0,0.80087203,40.936199200000004,-22.7949009,64640.80078,75.41690059999999,221.79299930000002
7.0,8.0,0.0163,1485.79,1504.72,1677.54,1161.4,10.12422837,34.5499992,594.42,-95.33331299,30.50012207,60.369800600000005,4.0,1.83924317,-124.6389999,-30.478399300000003,73625.89844,112.5210037,84.699501
16.003,15.0,-0.0083,3240.48,1890.31,3180.29,1517.33,24.74873734,36.8699989,1685.58,-53.33331299,-17.5,72.9912033,4.0,1.76564264,7.2287698,-36.9236984,210804.0,55.4487991,672.2689819
14.302,9.0,-0.0189,1664.68,641.41,250.39,143.34,16.4468842,27.6700001,256.98,174.66668700000002,-36.5,71.196701,5.0,1.36396003,-9999.0,-21.8276005,115024.0,213.44200130000002,53.091098800000005
20.000999999999998,20.0,0.0129,2960.08,2260.04,2611.9,1795.19,39.75550276,41.779998799999994,2229.67,58.66668701,55.50012207,32.5868988,1.0,2.46092033,-172.56900019999998,-40.4356995,263335.0,53.9756012,308.4309998
9.002,10.0,-0.046999998,1364.32,793.37,597.93,322.28,7.106335202,36.8800011,70.01,11.66668701,44.50012207,59.366901399999996,6.0,1.05625308,12.889599800000001,-36.5022011,59183.80078,-6.4906602,95.5142975
9.995,10.01,0.008,1653.5,2066.98,1920.57,1140.57,8.276472679,31.7199993,304.63,-0.33331298800000003,53.50012207,62.0932999,2.0,1.7751918999999998,21.6763992,-32.4263,207440.0,111.35900120000001,23.2931995
19.996,20.0,0.047600000999999996,3123.15,640.72,1761.52,987.82,41.0182886,51.029998799999994,1119.52,71.66668701,40.50012207,63.5066986,2.0,1.30029929,41.027401,-40.6253014,132950.0,-166.03999330000002,376.980011
10.999,11.0,0.021299999,2422.37,2641.01,3343.92,2060.4,50.34381789,36.1300011,1923.51,69.66668701,58.50012207,59.1988983,2.0,1.73786902,-60.60749820000001,-35.1352005,128176.0,79.207901,93.6020966
14.001,15.0,0.0339,1557.32,920.02,2836.14,624.64,12.74754878,46.0,1517.8,-130.33331299999998,65.50012207,75.0756989,2.0,2.00237918,52.673801399999995,-35.673801399999995,166668.0,60.41719820000001,782.3029785
16.996,16.0,0.050500002,1921.39,563.28,853.48,157.11,19.81161276,43.6699982,489.06,42.66668701,43.50012207,71.16619870000001,3.0,0.95662624,-65.1044006,-41.8214989,64020.19922,-13.6591997,2631.8798829999996
9.998,10.0,-0.044500001,477.11,370.92,71.02,113.31,42.71416627,33.0,33.41,98.66668701,3.50012207,107.2360001,6.0,1.06956899,32.1006012,-28.2637005,183204.0,121.28900149999998,111.01599879999999
10.0,9.999,-0.0184,1199.49,1471.92,1581.32,480.74,56.78468103,32.450000800000005,42.47,122.66668700000001,41.50012207,66.3984985,6.0,1.04870999,-16.2451992,-26.915899300000003,55227.5,110.8929977,8.3282404
9.004,9.0,0.0014,2855.44,1502.73,1773.44,1023.03,28.36370921,39.1300011,1411.74,46.66668701,51.50012207,54.929798100000006,1.0,2.8514359000000002,-50.5728989,-42.56639860000001,228769.0,81.623703,54.631401100000005
16.003,17.0,0.0088,1432.29,2477.55,2348.15,1795.49,18.50675552,49.180000299999996,941.34,21.66668701,61.50012207,43.9718018,1.0,2.67110991,-151.4920044,-44.7080994,187491.0,65.824501,-1.2643
18.004,16.0,0.0014,1058.3,393.79,178.81,524.21,57.86622504,36.569999700000004,133.83,98.66668701,24.50012207,84.2522964,6.0,0.72633797,-9999.0,-42.0768013,55874.30078,-57.5690002,1148.849976
15.003,14.0,0.034200002,2110.2,2321.21,2531.93,1893.22,32.87095983,38.6500015,1790.02,42.66668701,59.50012207,45.790798200000005,1.0,2.58700752,234.5630035,-31.130100300000002,172352.0,126.10900120000001,162.5319977
13.001,13.0,0.0111,2239.59,2864.68,3131.77,2376.58,43.22614949,40.6500015,2265.32,56.66668701,62.50012207,51.2296982,1.0,2.54194188,-21.995500600000003,-31.589799900000003,257938.0,88.9480972,140.55799869999998
8.997,8.5,-0.0107,2200.06,946.63,861.54,941.97,14.71393897,25.4099998,39.69,21.66668701,47.50012207,86.19450379999999,3.0,1.27234125,-41.2043991,-26.1368008,59905.60156,104.79900359999999,97.0914993
17.003,16.0,-0.043400000999999994,521.18,1202.91,520.35,152.21,7.516648189,45.7299995,6.4,-111.33331299999999,36.50012207,59.5917015,5.0,0.34484825,77.8908005,-41.61780170000001,67477.5,-65.7322006,1879.410034
11.998,13.0,0.029300001000000003,2561.08,2551.39,3184.93,2120.29,48.1300322,38.3699989,2023.36,67.66668701,57.50012207,49.73170089999999,2.0,1.82091451,0.7536430000000001,-38.6134987,84351.0,68.082901,62.5130997
10.502,11.0,-0.023700001000000002,789.28,255.31,2370.58,23.42,48.25453347,34.6699982,504.45,157.66668700000002,52.50012207,93.0297012,6.0,1.493415,-26.589300199999997,-27.128000300000004,104443.0,195.92700200000002,525.1820068
16.004,15.0,0.031199999,1911.32,2284.42,1930.73,1234.7,9.192388155,41.540000899999995,585.35,-95.33331299,39.50012207,52.211799600000006,2.0,2.27793312,102.6380005,-42.2440987,274059.0,62.4371986,335.6549988
14.998,15.0,0.0195,2425.52,3210.32,3510.94,2427.49,50.28419235,39.4500008,2285.44,64.66668701,62.50012207,67.2233963,2.0,2.03306007,181.1499939,-35.4861984,231603.0,87.61370090000001,65.85559839999999
19.002,12.0,-0.0042,2522.86,2787.47,2875.74,2766.79,17.67766953,34.0,1325.27,-68.33331299,45.50012207,51.084400200000005,2.0,1.99754381,-76.233902,-36.1295013,151817.0,112.77400209999999,122.2649994
8.004,10.0,-0.032099999,287.72,828.48,22.24,242.11,5.522680509,30.1100006,8.26,-118.33331299999999,34.50012207,71.16179659999999,5.0,0.78176749,-12.7257996,-30.350500099999998,84940.60156,81.49189759999999,978.3569946
18.000999999999998,16.0,0.0018,1364.21,168.26,277.97,275.72,13.43502884,41.4399986,71.68,37.66668701,39.50012207,59.147499100000005,5.0,0.18807749,-38.1699982,-40.021499600000006,61060.5,-16.900499300000003,1676.109985
10.004,10.0,-0.0139,1437.58,2332.85,2242.89,1211.09,13.94632568,31.819999699999997,562.4,-6.333312987999999,53.50012207,65.86270139999999,6.0,1.8388349999999998,43.039798700000006,-33.0360985,101594.0,134.23599240000001,73.07900240000001
12.997,12.0,-0.005,734.23,2481.12,1627.81,729.72,7.38241153,34.0,574.42,45.66668701,4.50012207,78.7223969,6.0,1.5931461999999998,-2.1437299,-33.4654999,187328.0,83.9055023,260.9410095
12.0,10.5,-0.0405,1414.0,3422.09,2717.18,57.48,5.14781507,26.5799999,23.17,35.66668701,1.50012207,80.98069759999998,6.0,0.90528601,-13.667300199999998,-34.23509979999999,85341.60156,-12.8114004,1473.079956
13.998,14.0,0.0089,2710.99,2391.18,2513.98,2633.66,20.70024154,46.090000200000006,1185.05,-77.33331299,42.50012207,50.3862991,2.0,1.97599304,6.059239900000001,-46.313598600000006,167668.0,76.9878006,522.1049805
13.003,14.0,-0.029100001,2230.39,4917.94,4853.25,2368.92,7.106335202,35.9000015,741.63,22.66668701,-27.5,48.5555992,2.0,2.41440606,-52.9658012,-33.2256012,239845.0,32.800800300000006,1170.189941
15.998,15.0,0.021199999,1845.6,1655.86,2090.64,1189.06,11.33578405,47.209999100000005,1012.4,-103.333313,52.50012207,62.480701399999994,2.0,2.40893531,-124.65000149999999,-38.5480003,285315.0,74.125,570.8989868
16.004,17.0,0.043000000999999996,2610.1,1767.23,1988.66,1338.22,28.46928169,43.680000299999996,1529.28,42.66668701,54.50012207,41.270401,1.0,2.73965669,3.50984,-39.7770004,251954.0,72.4713974,120.7839966
11.998,13.0,0.0063,2011.85,3307.61,4047.75,2038.61,60.33655608,39.5,1839.78,77.66668701,64.50012207,54.25939939999999,2.0,1.85206378,-119.72000120000001,-30.016700699999998,166531.0,86.7998962,53.5427017
16.004,16.0,0.022000000000000002,2161.26,1696.78,1572.47,1410.4,14.23024947,43.540000899999995,573.52,20.66668701,54.50012207,56.2235985,2.0,2.42666316,3.2504699,-36.0032005,280940.0,93.7528,63.771701799999995
10.995999999999999,10.0,-0.0054,2642.18,1137.78,2065.8,1427.29,25.54407955,37.540000899999995,1758.69,122.66668700000001,-21.5,56.2593002,1.0,2.48841071,-45.331501,-34.2078018,253532.0,147.246994,279.2839966
11.001,10.0,-0.0017,1963.66,340.89,285.32,60.36,39.6042927,32.0,385.24,106.66668700000001,-6.5,81.38999940000001,4.0,1.69713998,46.744899700000005,-17.783300399999998,154899.0,225.6239929,253.61199950000002
21.997,24.0,0.01,1588.73,172.63,709.94,870.11,51.2298741,73.5,50.22,90.66668701,28.50012207,119.40299990000001,3.0,0.97045207,-83.1323013,-86.8682022,103049.0,-351.7730103,5059.359863000001
9.999,10.0,-0.0096,1033.9,115.12,380.9,151.39,42.73757129,29.5,400.7,123.66668700000001,0.50012207,55.7778015,6.0,1.32481003,-9999.0,-29.7073994,58991.0,224.0359955,997.8729857999999
10.004,10.0,-0.0098,952.69,1144.29,1057.06,843.79,54.53897689,33.0,59.24,118.66668700000001,33.50012207,66.17179870000001,5.0,0.69812185,-2.6469400000000003,-32.230999,72255.79688,123.6460037,10.444600099999999
9.996,11.0,-0.032699998,2960.28,2740.24,3362.86,2172.29,15.5724115,39.069999700000004,2502.81,-44.33331299,-22.5,63.6427002,4.0,2.13166761,6.25597,-45.7709999,206011.0,69.899498,719.1069946
15.004000000000001,15.0,0.0145,1786.4,1000.58,864.47,1278.31,66.45675285,44.680000299999996,304.03,105.66668700000001,32.50012207,57.067001299999994,3.0,1.6325773000000001,-17.341999100000002,-36.668598200000005,76728.10156,-36.9931984,698.6979980000001
10.8,16.997,-0.029300001000000003,499.81,473.47,689.6,371.38,9.300537619,40.0,130.01,-104.333313,24.50012207,76.5093002,5.0,0.26116999999999996,36.4897995,-49.5359001,74825.10156,-62.054798100000006,2171.73999
13.998,15.0,0.052000001,3119.25,1173.69,2150.41,1326.0,41.30980513,38.8300018,1667.17,67.66668701,43.50012207,43.3499985,2.0,1.65536439,-23.9575996,-41.3945007,116937.0,34.046798700000004,172.46699519999999
9.999,10.0,-0.0243,418.19,384.22,437.58,489.83,52.65453447,32.0,162.75,117.66668700000001,25.50012207,72.5886002,6.0,0.88115001,-16.0818996,-40.3362999,52109.10156,76.71140290000001,311.3680115
17.000999999999998,17.0,0.019099999,1872.98,2097.73,1872.61,1067.78,9.300537619,45.8899994,857.65,-98.33331299,42.50012207,87.1537018,2.0,2.43177152,-141.8379974,-43.2653999,234269.0,58.5313988,594.6430054
16.003,16.0,0.0013,1534.89,1717.33,1685.3,1075.78,6.670832032000001,44.50999829999999,516.91,-98.33331299,34.50012207,46.5564995,2.0,2.18534994,210.3789978,-26.0354004,211714.0,131.2169952,328.4419861
13.005,13.0,0.018200001,2228.39,718.77,1536.22,631.02,27.829840100000002,40.4199982,1184.39,53.66668701,38.50012207,44.186199200000004,3.0,1.27114999,-38.3367004,-20.094400399999998,139710.0,64.82790370000001,-37.0835991
17.003,17.0,0.0049,1427.58,1182.23,1431.54,521.83,3.8078865530000003,48.3800011,411.89,-109.33331299999999,47.50012207,58.72589870000001,4.0,1.39458013,-124.95099640000001,-45.8174019,99617.20313,14.2737999,1092.900024
10.0,9.999,-0.0184,1199.49,1471.92,1581.32,480.74,56.78468103,32.450000800000005,42.47,121.66668700000001,41.50012207,68.2942963,6.0,1.11805248,10.2586002,-30.022199600000004,63096.60156,103.2249985,126.08799740000002
11.001,10.0,-0.011000000000000001,1001.09,1322.41,1798.48,754.22,6.0415229870000005,36.4000015,850.72,3.6666870119999997,28.50012207,93.4660034,4.0,1.54070008,5.24894,-36.6049995,84610.29688,55.49340060000001,556.2529907
10.001,11.0,0.0208,953.11,1007.47,1218.95,837.3,8.276472679,33.0099983,182.71,-100.333313,28.50012207,61.26819989999999,4.0,1.33984947,-42.2299995,-27.840900399999995,85800.89844,102.8379974,240.3179932
12.0,11.0,-0.0135,1104.04,1408.3,1884.66,657.7,5.14781507,35.7999992,942.89,3.6666870119999997,27.50012207,99.5746994,4.0,1.59019339,85.2024002,-34.8275986,110897.0,61.419899,367.2210083
