thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
12.72,9.54,-0.016799999,1529.0,1596.22,1528.36,1832.97,2444.6396696934103,33.0,410.47,-16.5,-74.5,2.0,2.32813,-26.8749485016,-25.75722,170611.23659999995,163.396331787,-653
13.06,9.8,-0.023600001,1532.81,1606.7,1532.81,1847.0,2429.2917220987547,34.0,437.0,-15.5,-74.5,2.0,2.32813,-26.2216663361,-25.892554,172630.6763,149.335083008,-484
13.14,9.85,-0.0297,1537.67,1618.12,1537.67,1861.75,2414.6381984082386,34.01,463.71,-14.5,-74.5,3.0,2.28622,-25.3398303986,-26.662934999999997,172143.67680000002,134.870147705,-285
13.02,9.77,-0.034400001,1543.56,1630.44,1543.56,1877.21,2400.6956192571292,34.0,490.56,-13.5,-74.5,3.0,2.28622,-24.592710495,-27.682505,173206.78710000002,120.458969116,-273
13.46,10.1,-0.0372,1550.49,1643.64,1550.49,1893.29,2387.4800556218493,35.0,517.53,-12.5,-74.5,3.0,2.35144,-24.2297649384,-28.642442,173560.8368,106.616615295,-260
13.54,10.16,-0.037599999,1558.42,1657.71,1558.42,1906.78,2375.0070665719704,35.0,544.59,-11.5,-74.5,3.0,2.35144,-24.3690433502,-29.624032,175023.20859999998,93.8748779297,1
13.93,10.44,-0.035500001,1567.34,1672.61,1567.34,1921.07,2363.2916362092283,36.0,571.72,-10.5,-74.5,3.0,2.26819,-25.0344848633,-30.646406,172175.9491,82.581489563,341
13.93,10.44,-0.031800002,1577.23,1688.32,1577.23,1936.13,2352.3481103002937,36.0,598.9,-9.5,-74.5,3.0,2.26819,-26.0391750336,-31.758532000000002,169902.09960000002,73.0008926392,632
14.23,10.68,-0.0274,1588.08,1704.82,1588.08,1951.94,2342.1901331530644,37.01,626.12,-8.5,-74.5,3.0,2.29047,-27.1903247833,-32.994278,166834.4421,65.2476119995,709
14.6,10.95,-0.0244,1599.85,1722.07,1599.85,1968.48,2332.83058532287,38.0,653.36,-7.5,-74.5,3.0,2.29047,-28.701089859,-34.289637,164584.137,59.2274169922,693
14.72,11.05,-0.0239,1612.53,1740.04,1612.53,1985.73,2324.2815227638025,38.0,680.63,-6.5,-74.5,3.0,2.25777,-30.3799304962,-35.422213,162291.8396,54.6725883484,728
14.55,10.9,-0.027000001000000003,1626.1,1758.72,1626.1,2003.66,2316.5541180599307,38.0,707.9,-5.5,-74.5,3.0,2.25777,-31.6986083984,-36.092073,161552.3834,51.225769043,899
13.85,10.39,-0.032000002,1640.52,1778.08,1640.52,2022.25,2309.658604380221,37.0,735.16,-4.5,-74.5,3.0,2.17154,-32.2895393372,-36.047621,162255.00490000006,48.518447876,991
11.74,11.4,-0.037099998,1655.77,1798.08,1655.77,2041.48,2303.604222798506,37.0,762.42,-3.5,-74.5,3.0,2.17154,-31.8782634735,-35.312459000000004,165101.8219,46.2034721375,895
11.77,11.42,-0.039900001,1671.82,1818.7,1671.82,2061.32,2298.39917360508,37.0,789.67,-2.5,-74.5,3.0,2.11778,-30.3211421967,-34.185262,167504.4556,43.9654121399,747
11.76,11.42,-0.038600001,1688.65,1839.92,1688.65,2081.76,2294.050572208978,37.0,816.9,-1.5,-74.5,3.0,2.11778,-27.6759376526,-33.108584,172331.4819,41.4980888367,605
11.71,11.38,-0.033599999,1706.22,1861.7,1706.22,2102.77,2290.564410189818,37.0,844.09,-0.5,-74.5,3.0,2.09834,-24.3412094116,-32.454987,172271.0571,38.5751304626,527
11.67,11.33,-0.026799999,1724.52,1884.03,1724.52,2120.95,2287.945522005373,37.0,871.26,0.5,-74.5,3.0,2.09834,-21.107427597,-32.367196,174807.3425,35.0739822388,509
13.75,10.31,-0.021199999,1743.51,1906.88,1743.51,2138.3,2286.197557796836,37.0,898.39,1.5,-74.5,3.0,2.13312,-18.4719200134,-32.79692,172596.83230000004,31.0640201569,508
13.73,10.29,-0.020199999,1763.17,1930.22,1763.17,2156.22,2285.322962658992,37.0,925.48,2.5,-74.5,3.0,2.13312,-16.6741905212,-33.54079,174104.66,26.6859416962,529
14.14,10.6,-0.024700001,1783.47,1954.04,1783.47,2174.71,2285.322962658992,38.0,952.53,3.5,-74.5,3.0,2.09768,-15.7006435394,-34.370266,177110.7025,22.2070674896,573
14.15,10.61,-0.034499999,1804.37,1978.3,1804.37,2193.74,2286.197557796836,38.0,979.53,4.5,-74.5,3.0,2.09768,-15.195558548,-35.112629999999996,185003.6011,17.8644714355,628
14.12,10.6,-0.0458,1825.87,2002.98,1825.87,2212.9,2287.945522005373,38.0,1006.48,5.5,-74.5,3.0,2.08734,-14.7748355865,-35.687191999999996,187634.55200000003,13.8084421158,673
14.08,10.57,-0.055199999000000013,1847.92,2028.06,1847.92,2228.24,2287.945522005373,38.0,1033.37,6.5,-74.5,3.0,2.08734,-14.1695365906,-36.061853,195318.31360000002,10.1618385315,723
14.05,10.54,-0.05979999900000001,1870.51,2053.53,1870.51,2244.15,2286.197557796836,38.0,1060.2,7.5,-74.5,3.0,2.08945,-13.0994319916,-36.235155999999996,197945.7855,6.92788219452,812
14.02,10.51,-0.0581,1893.61,2079.36,1893.61,2260.64,2285.322962658992,38.0,1086.98,8.5,-74.5,3.0,2.08945,-11.4405879974,-36.219134999999994,204066.05529999998,4.01207542419,859
14.41,10.8,-0.0515,1917.19,2105.53,1917.19,2277.69,2285.322962658992,39.0,1113.69,9.5,-74.5,3.0,2.11711,-9.35055065155,-36.099158,208413.7726,1.31506228447,765
14.32,10.74,-0.043000001,1941.23,2132.01,1941.23,2295.28,2286.197557796836,39.0,1140.33,10.5,-74.5,3.0,2.11711,-7.15518283844,-36.022276,214309.76870000002,-1.26673388481,586
14.28,10.72,-0.0359,1965.71,2158.8,1965.71,2313.4,2287.945522005373,39.0,1166.9,11.5,-74.5,3.0,2.10249,-5.02852153778,-36.155644,218201.416,-3.81224727631,518
14.23,10.67,-0.0317,1990.6,2185.87,1990.6,2332.03,2290.564410189818,39.0,1193.4,12.5,-74.5,3.0,2.10249,-3.10711956024,-36.575795,223838.2721,-6.38600492477,565
14.23,10.67,-0.030999999,2015.89,2213.21,2015.89,2351.17,2294.050572208978,39.0,1219.82,13.5,-74.5,3.0,2.1138,-1.55137121677,-37.193152000000005,225412.4298,-9.02672672272,617
14.27,10.7,-0.032699998,2041.55,2240.8,2041.55,2370.8,2298.39917360508,39.0,1220.81,14.5,-74.5,3.0,2.1138,-0.50052022934,-37.803823,229386.01679999998,-11.7140264511,629
14.35,10.76,-0.034899998,2067.56,2268.62,2067.56,2390.9,2303.604222798506,39.0,1196.79,15.5,-74.5,3.0,2.10527,0.0588745214045,-38.229797,229204.3457,-14.4385166168,619
14.33,10.75,-0.0361,2093.9,2296.66,2093.9,2411.47,2309.658604380221,39.0,1172.72,16.5,-74.5,3.0,2.10527,0.260493606329,-38.384498,231729.5532,-17.1656837463,627
14.37,10.77,-0.036699999,2118.02,2324.9,2120.55,2432.48,2316.5541180599307,39.0,1148.61,17.5,-74.5,3.0,2.1132,0.234834551811,-38.381428,228769.2108,-19.8345146179,681
14.37,10.77,-0.0374,2138.44,2353.32,2147.49,2453.93,2324.2815227638025,39.0,1124.48,18.5,-74.5,3.0,2.1132,0.0919443741441,-38.471042,229302.6581,-22.3540859222,759
14.33,10.74,-0.039099999,2159.43,2381.92,2174.71,2475.79,2332.83058532287,39.0,1100.31,19.5,-74.5,3.0,2.10619,0.0245135836303,-38.846978,228633.0566,-24.591550827,810
14.35,10.77,-0.042100001,2180.96,2410.67,2202.19,2498.05,2342.1901331530644,39.0,1076.13,20.5,-74.5,3.0,2.10619,0.146324500442,-39.531724,231524.3378,-26.3839664459,820
14.95,11.22,-0.045499999000000006,2203.01,2439.57,2229.91,2520.71,2352.3481103002937,40.0,1051.93,21.5,-74.5,3.0,2.20806,0.53849375248,-40.318069,232822.81490000003,-27.5656585693,820
15.0,11.25,-0.047200002000000005,2225.56,2468.6,2257.85,2543.74,2363.2916362092283,39.99,1027.72,22.5,-74.5,3.0,2.20806,1.2093706131,-40.903319,236560.3943,-28.0725402832,824
14.97,11.22,-0.046399999,2248.59,2497.75,2286.0,2567.14,2375.0070665719704,40.0,1003.51,23.5,-74.5,3.0,2.1857,2.13522458076,-41.043513,235541.2292,-27.9274215698,826
14.85,11.15,-0.043099999000000014,2272.08,2527.01,2314.34,2590.88,2387.4800556218493,40.0,979.31,24.5,-74.5,3.0,2.1857,3.07521724701,-40.675153,237729.8279,-27.2625923157,815
14.46,10.85,-0.038400002,2296.01,2556.36,2342.86,2614.96,2400.6956192571292,39.0,955.11,25.5,-74.5,3.0,2.1861,3.75284361839,-39.932140000000004,240576.85849999997,-26.2783737183,794
14.57,10.93,-0.0352,2320.35,2585.8,2371.55,2639.35,2414.6381984082386,39.0,930.94,26.5,-74.5,3.0,2.1861,3.90841126442,-39.056629,246190.4602,-25.206489563,773
14.65,10.99,-0.034699999,2333.74,2615.31,2400.39,2661.42,2429.2917220987547,39.0,906.8,27.5,-74.5,3.0,2.17511,3.34132194519,-38.274390000000004,242500.7782,-24.2322349548,738
14.69,11.02,-0.036800001,2336.31,2644.88,2429.36,2678.54,2444.6396696934103,39.0,882.69,28.5,-74.5,3.0,2.17511,2.18236875534,-37.738649,241333.93860000002,-23.4837360382,686
14.68,11.01,-0.039900001,2339.73,2674.51,2458.46,2695.88,2460.6651318741783,39.0,858.64,29.5,-74.5,3.0,2.162,0.591560065746,-37.461659000000004,238302.00199999998,-23.0317382812,625
13.23,13.24,-0.041099999,2344.0,2704.18,2487.67,2713.42,2477.350869936674,39.0,834.64,30.5,-74.5,3.0,2.162,-1.07999181747,-37.436482,238742.0654,-22.8970031738,577
13.12,13.12,-0.039299998,2349.12,2733.88,2516.99,2729.25,2494.6793730521617,39.0,810.72,31.5,-74.5,3.0,2.17841,-2.41336083412,-37.665229,235895.462,-23.0476493835,577
13.11,13.12,-0.034600001,2355.08,2763.6,2546.39,2737.16,2512.632913194122,39.0,786.8,32.5,-74.5,3.0,2.17841,-3.08524918556,-38.144225,236231.76569999996,-23.4475688934,586
13.06,13.05,-0.0295,2361.87,2793.35,2575.87,2738.89,2531.19359748144,39.0,762.19,33.5,-74.5,3.0,2.22578,-3.01197910309,-38.817487,234457.4738,-24.0386581421,578
13.1,13.1,-0.0272,2369.48,2823.09,2605.42,2740.69,2550.3434177417394,39.0,737.66,34.5,-74.5,3.0,2.22578,-2.40955328941,-39.52255,235470.5963,-24.6611690521,548
12.4,12.03,-0.0296,2377.91,2852.84,2635.02,2742.56,2570.0642971475118,39.0,712.89,35.5,-74.5,3.0,2.16186,-1.73642122746,-40.038352,233115.7837,-25.122297287,530
12.74,12.36,-0.035799999,2387.13,2882.57,2664.67,2744.49,2590.3381338236322,40.0,687.65,36.5,-74.5,3.0,2.16186,-1.34648609161,-40.169098999999996,233085.98330000002,-25.1850814819,572
12.73,12.36,-0.043000001,2397.15,2912.29,2694.36,2746.48,2611.14684136724,40.0,662.51,37.5,-74.5,1.0,2.19998,-1.53781247139,-39.897852,230940.918,-24.6631031036,721
12.38,12.02,-0.0471,2407.94,2941.98,2724.08,2748.51,2632.472386259344,39.0,637.49,38.5,-74.5,1.0,2.19998,-2.2917714119,-39.421842,230827.81980000006,-23.4599170685,944
12.37,12.0,-0.045200001,2419.49,2971.64,2753.82,2750.59,2654.2968221818,39.0,612.61,39.5,-74.5,1.0,2.20752,-3.27607512474,-39.016381,228786.92630000002,-21.6040992737,1123
12.37,12.0,-0.036800001,2431.8,3001.25,2783.56,2751.29,2676.6023212832774,39.0,587.88,40.5,-74.5,1.0,2.20752,-3.89561891556,-38.856481,228182.9376,-19.2036781311,1150
12.28,11.93,-0.024700001,2444.84,3030.82,2813.31,2748.76,2699.371202463636,39.0,563.35,41.5,-74.5,2.0,2.13159,-3.43382048607,-38.875228,225652.58789999998,-16.4471988678,965
11.89,11.54,-0.0132,2458.6,3060.33,2843.05,2732.14,2718.2934968746413,38.0,539.05,42.5,-74.5,2.0,2.13159,-1.40009665489,-38.821606,223874.5117,-13.6052074432,689
11.89,11.54,-0.0062,2473.07,3089.78,2872.78,2715.59,2705.7867106089757,37.99,515.01,43.5,-74.5,2.0,2.22414,2.592908144,-38.448964000000004,221127.3193,-11.0060653687,565
11.85,11.51,-0.0051,2488.23,3119.16,2902.48,2699.11,2693.079083935882,38.0,488.47,44.5,-74.5,2.0,2.22414,8.29229736328,-37.760256,218564.682,-8.9231595993,572
11.9,11.54,-0.0093,2504.06,3148.47,2932.15,2682.73,2680.1717792919485,38.0,458.75,45.5,-74.5,2.0,2.0957,15.1580123901,-37.00564,215499.48119999998,-7.52757167816,453
12.58,12.58,-0.0155,2520.54,3177.69,2961.78,2666.43,2667.0659771165992,38.01,429.01,46.5,-74.5,2.0,2.0957,22.7342453003,-36.596696,212175.17090000003,-6.88193368912,233
12.53,12.54,-0.0199,2537.67,3206.83,2991.37,2650.24,2653.762875780549,38.0,399.26,47.5,-74.5,2.0,2.14286,30.3067970276,-36.853165999999995,208211.8835,-6.90165472031,204
12.94,12.94,-0.020500001,2555.42,3235.87,3020.91,2634.16,2640.263691518137,39.0,369.51,48.5,-74.5,2.0,2.14286,37.257850647,-37.811168,203370.22400000002,-7.35622119904,373
13.06,13.07,-0.017100001,2573.77,3264.82,3050.39,2618.19,2626.569658363884,39.0,339.78,49.5,-74.5,2.0,2.06786,43.0884475708,-39.234453,196045.7916,-7.87607479095,463
13.12,13.12,-0.0116,2592.71,3293.66,3079.8,2602.35,2612.6820280936454,39.0,310.06,50.5,-74.5,2.0,2.06786,47.7320480347,-40.53478,188831.43620000003,-8.04480743408,423
13.14,13.14,-0.0064,2612.22,3322.39,3109.14,2586.64,2598.602070170734,39.0,280.39,51.5,-74.5,2.0,2.09959,51.4585189819,-41.117534,184162.7502,-7.55110645294,441
13.15,13.16,-0.0038,2632.28,3351.0,3138.4,2571.07,2584.33107169745,39.0,250.78,52.5,-74.5,2.0,2.09959,54.7718391418,-40.735501,180427.0325,-6.24347114563,552
13.21,13.21,-0.0041,2652.87,3379.49,3167.57,2555.65,2569.8703373724106,39.0,221.26,53.5,-74.5,2.0,2.04641,58.3304176331,-39.602149,177033.8898,-4.11788320541,599
13.19,13.2,-0.0064,2673.98,3407.85,3196.66,2540.38,2555.2211894541592,39.0,191.78,54.5,-74.5,2.0,2.04641,62.5539207458,-38.284773,174130.61519999997,-1.3388119936,486
12.1,11.75,-0.0095,2695.59,3436.08,3225.65,2525.27,2540.384967731532,38.0,162.04,55.5,-74.5,2.0,2.00392,67.1388702393,-37.383858000000004,171880.5389,1.90102899075,299
12.08,11.73,-0.0121,2717.68,3464.18,3254.53,2510.33,2525.363029501273,38.0,132.3,56.5,-74.5,2.0,2.00392,70.9067687988,-37.202686,170100.63169999994,5.52220535278,156
12.06,11.7,-0.0139,2740.24,3492.13,3283.31,2495.56,2510.1567495534578,38.0,102.6,57.5,-74.5,2.0,1.98007,72.5210723877,-37.599318,167811.1115,9.43750572205,131
12.17,11.82,-0.0147,2763.24,3519.94,3311.97,2480.98,2494.767520165281,38.0,72.99,58.5,-74.5,2.0,1.98007,70.8908920288,-38.130206,165653.32030000005,13.7666511536,75
12.22,11.86,-0.0154,2786.67,3547.59,3340.52,2466.59,2479.1967511038115,38.0,43.68,59.5,-74.5,2.0,1.95687,65.5345993042,-38.172771000000004,164360.7941,18.7311630249,45
15.68,11.5,-0.015699999,2810.52,3575.09,3368.94,2452.39,2463.445869638382,37.0,16.36,60.5,-74.5,2.0,1.95687,56.8992156982,-37.299706,162856.0181,24.3595809937,11
15.65,11.48,-0.015,2834.76,3602.43,3397.23,2438.39,2447.5163205632616,37.0,-20.18,61.5,-74.5,2.0,2.01087,46.2174224854,-35.571652,161986.3892,30.5638561249,-100
15.62,11.46,-0.0123,2859.38,3629.6,3425.39,2424.6,2431.4095662313707,37.0,-9.29,62.5,-74.5,2.0,2.01087,34.7910728455,-33.482221,160642.70019999996,37.045955658,-238
15.23,11.17,-0.0073,2883.93,3656.6,3453.4,2411.02,2415.1270865998004,36.0,14.39,63.5,-74.5,2.0,1.93881,23.821516037,-31.598699,160376.7548,43.2960739136,-347
15.45,11.32,-0.0005,2908.13,3683.43,3481.28,2397.66,2398.6703792879716,36.0,29.69,64.5,-74.5,2.0,1.93881,13.8889722824,-30.294677000000004,159235.24480000001,48.7129249573,-324
15.31,11.22,0.0066,2932.72,3710.08,3509.0,2384.52,2382.040959649315,36.0,13.28,65.5,-74.5,2.0,1.90524,5.17316770554,-29.653856,158680.4962,52.7638702393,-355
15.52,11.38,0.0116,2957.67,3736.55,3536.57,2371.6,2365.240360857427,36.0,-2.43,66.5,-74.5,2.0,1.90524,-2.52126836777,-29.546762,157007.91930000004,55.0806541443,-471
15.39,11.29,0.0124,2982.96,3762.83,3563.98,2358.92,2348.2701340077115,36.0,-16.87,67.5,-74.5,2.0,1.95116,-9.26601028442,-29.794846000000003,157008.9264,55.5523300171,-598
15.3,11.21,0.0079,3008.59,3788.92,3591.23,2346.46,2331.1318482355905,36.0,-2.95,68.5,-74.5,2.0,1.95116,-15.1328163147,-30.272779999999997,155953.88789999994,54.3252105713,-696
15.26,11.2,-0.0006,3034.54,3814.81,3618.31,2334.25,2313.827090852469,36.0,-20.58,69.5,-74.5,2.0,1.91667,-20.2389507294,-30.968689,156553.4515,51.6899223328,-636
15.58,11.42,-0.0114,3060.78,3840.51,3612.77,2322.28,2296.357467500679,37.0,-9.95,70.5,-74.5,2.0,1.91667,-24.547246933,-31.933372,155991.2872,47.9966621399,-361
12.5,12.49,-0.0217,3087.32,3866.0,3586.45,2310.54,2278.724602328775,37.0,28.71,71.5,-74.5,2.0,1.8565,-27.9262256622,-33.161054,156190.38390000002,43.6381645203,19
12.71,12.7,-0.0298,3114.13,3891.29,3559.96,2299.06,2260.930138188626,37.0,44.78,72.5,-74.5,2.0,1.8565,-30.030670166,-34.52364,155314.9261,39.0340118408,213
12.69,12.69,-0.034299999,3141.19,3916.37,3533.28,2287.81,2242.975736855842,37.0,52.92,73.5,-74.5,2.0,1.96018,-30.5415210724,-35.717208,156205.307,34.6180076599,224
12.63,12.62,-0.036200002,3144.64,3941.23,3506.43,2276.82,2224.8630792752638,37.0,61.13,74.5,-74.5,2.0,1.96018,-29.1288719177,-36.422265,156089.70640000002,30.693353653,156
12.61,12.61,-0.036499999,3127.39,3965.88,3479.41,2266.07,2206.5938658332802,37.0,69.38,75.5,-74.5,2.0,1.98486,-25.740278244,-36.523922999999996,157078.58280000006,27.4136543274,153
12.61,12.61,-0.036400001,3110.73,3990.3,3452.21,2255.57,2188.1698166589904,37.0,77.67,76.5,-74.5,2.0,1.98486,-20.5104465485,-36.168836,156945.98390000005,24.8472175598,176
12.5,12.49,-0.037300002,3094.67,4014.51,3424.86,2240.41,2169.5926719562904,37.0,85.97,77.5,-74.5,2.0,1.87189,-13.7954072952,-35.672708,158979.2023,22.8373966217,199
12.33,12.32,-0.038699999,3079.22,4038.48,3397.35,2225.06,2150.8641923692107,37.0,94.16,78.5,-74.5,2.0,1.87189,-6.18004512787,-35.328677,159828.99480000001,21.0808734894,248
12.28,12.29,-0.040600002,3063.3,4062.22,3369.68,2209.7,2131.9861593829787,37.0,95.69,79.5,-74.5,2.0,1.96062,1.77149200439,-35.226453,161923.6908,19.3493671417,347
12.26,12.27,-0.042300001,3044.8,4085.73,3341.87,2188.72,2112.960375763534,37.0,91.43,80.5,-74.5,2.0,1.96062,9.58196640015,-35.28549,163296.67659999995,17.5083026886,477
12.25,12.25,-0.043299999000000006,3021.92,4108.99,3313.91,2167.59,2093.7886660383892,37.0,89.72,81.5,-74.5,2.0,1.88953,17.0074825287,-35.301390000000005,166666.3818,15.4938373566,532
12.24,12.23,-0.043400001,2993.18,4132.02,3285.8,2146.3,2074.4728770220677,37.0,97.51,82.5,-74.5,2.0,1.88953,23.6798267365,-35.171095,170222.44259999998,13.3336830139,544
12.22,12.22,-0.0427,2964.34,4154.8,3257.57,2124.86,2055.014878389567,37.0,113.25,83.5,-74.5,2.0,1.98506,29.2416095734,-34.918826,173580.0323,11.0506534576,643
12.21,12.21,-0.0405,2935.39,4177.34,3229.2,2103.27,2035.4165633016162,37.01,134.17,84.5,-74.5,2.0,1.98506,33.7992477417,-34.718569,177363.1744,8.63696670532,700
12.55,12.55,-0.037099998,2906.34,4199.62,3200.71,2081.54,2015.6798490858678,38.0,158.22,85.5,-74.5,1.0,1.96139,37.6889572144,-34.753279,179577.179,6.12770223618,608
12.54,12.54,-0.032000002,2877.2,4221.65,3172.09,2059.65,1995.8066779785013,38.0,184.17,86.5,-74.5,1.0,1.96139,40.9532546997,-35.084713,182386.1389,3.53970360756,423
12.52,12.53,-0.0263,2847.98,4243.43,3143.37,2037.62,1975.799017931149,38.0,211.32,87.5,-74.5,1.0,2.04576,43.3965873718,-35.608834,185385.28439999997,0.930347502232,350
12.51,12.52,-0.0211,2818.67,4264.94,3114.53,2015.45,1955.6588634885115,38.0,239.26,88.5,-74.5,1.0,2.04576,44.4972610474,-36.176905,188931.2592,-1.58636534214,433
12.5,12.51,-0.0184,2789.29,4286.19,3085.58,1993.14,1935.3882367425356,38.0,265.44,89.5,-74.5,1.0,2.08951,43.7629508972,-36.671909,190097.3358,-3.80416750908,497
12.85,12.85,-0.019300001,2759.84,4307.17,3056.54,1970.69,1914.9891883695807,39.0,275.62,90.5,-74.5,1.0,2.08951,41.1092338562,-37.085634999999996,191556.1066,-5.50099134445,476
12.84,12.84,-0.0242,2730.33,4327.89,3027.41,1948.1,1894.4637987576436,39.0,278.52,91.5,-74.5,1.0,2.0901,37.0100669861,-37.480785,192991.2872,-6.48273849487,445
12.83,12.83,-0.031199999,2700.77,4348.33,2998.19,1925.37,1873.8141792313647,39.0,283.78,92.5,-74.5,1.0,2.0901,32.6740837097,-37.882673,194547.43959999998,-6.61180830002,453
12.81,12.82,-0.037599999,2671.16,4368.5,2968.88,1902.52,1853.0424733833538,39.0,290.54,93.5,-74.5,1.0,2.17073,29.4765090942,-38.208171,193794.0674,-5.80678939819,464
12.44,12.45,-0.040399998,2641.5,4388.4,2939.51,1879.53,1832.1508585211798,38.0,298.94,94.5,-74.5,1.0,2.17073,28.3118343353,-38.269795,192993.2556,-4.06044626236,465
12.42,12.42,-0.038600001,2611.81,4408.01,2910.06,1856.42,1811.1415472403494,38.01,309.06,95.5,-74.5,1.0,2.08392,29.2119865417,-37.901503000000005,193406.189,-1.45567786694,474
12.38,12.38,-0.032600001,2582.1,4427.34,2880.55,1833.17,1790.016789134647,38.0,319.69,96.5,-74.5,1.0,2.08392,31.2814331055,-37.097071,193754.2877,1.86035323143,444
12.36,12.37,-0.0253,2552.36,4446.38,2850.99,1809.81,1768.7788726563808,38.0,332.18,97.5,-74.5,1.0,2.14773,33.0810966492,-36.032334999999996,193941.5131,5.70157003403,285
12.0,12.0,-0.0195,2522.62,4465.14,2821.38,1786.32,1747.4301271404186,37.0,345.59,98.5,-74.5,1.0,2.14773,33.332698822,-34.967579,193795.2423,9.84638404846,63
11.33,10.99,-0.0175,2492.87,4483.61,2791.72,1762.71,1725.9729250073483,37.0,360.0,99.5,-74.5,1.0,2.16455,31.2277393341,-34.119316999999995,191570.83130000002,14.0422821045,-21
11.33,11.0,-0.019099999,2463.13,4501.79,2762.03,1738.99,1704.409684162763,37.0,375.81,100.5,-74.5,1.0,2.16455,26.6196269989,-33.589487,189418.83849999998,18.0248413086,52
11.41,11.07,-0.0221,2433.4,4519.67,2732.32,1715.15,1682.74287061152,37.0,392.84,101.5,-74.5,1.0,2.20779,20.4189720154,-33.371653,190260.8185,21.5601787567,111
11.42,11.09,-0.023700001,2403.7,4537.25,2702.58,1691.19,1660.9750013079017,37.0,410.31,102.5,-74.5,1.0,2.20779,13.3508787155,-33.387885,191464.7522,24.4977779388,68
11.41,11.08,-0.0221,2374.03,4554.53,2672.84,1667.13,1639.1086472649072,37.0,427.88,103.5,-74.5,1.0,2.19408,5.9362654686,-33.556661,192512.5122,26.7611656189,-39
11.41,11.08,-0.0177,2344.4,4571.51,2643.09,1642.96,1617.1464369486007,37.0,439.3,104.5,-74.5,1.0,2.19408,-1.04066002369,-33.82269,193859.46659999999,28.3697910309,-162
11.41,11.08,-0.013,2314.82,4588.19,2613.35,1618.68,1595.0910599863055,37.0,409.55,105.5,-74.5,1.0,2.20507,-7.08296966553,-34.14118,195520.21790000002,29.4158344269,-267
11.41,11.08,-0.0112,2285.31,4604.56,2583.62,1594.3,1572.9452712208483,37.0,379.83,106.5,-74.5,1.0,2.20507,-11.8158655167,-34.450454,197726.18099999998,30.0528469086,-328
11.4,11.06,-0.014,2255.87,4620.62,2553.92,1569.82,1550.7118951467694,37.0,350.14,107.5,-74.5,1.0,2.33292,-14.9472637177,-34.667349,198909.729,30.4287548065,-367
11.41,11.09,-0.021,2226.51,4636.37,2524.25,1545.23,1528.3938307686951,37.0,320.49,108.5,-74.5,1.0,2.33292,-16.2000694275,-34.692671000000004,200924.1028,30.6397418976,-411
10.99,10.66,-0.029300001000000006,2197.26,4651.81,2494.62,1520.56,1505.9940569268836,36.0,290.92,109.5,-74.5,1.0,2.28553,-15.8198356628,-34.491394,202803.3142,30.7433223724,-471
10.89,10.57,-0.035700001,2168.11,4666.93,2465.04,1495.79,1483.5156381404056,36.0,261.46,110.5,-74.5,1.0,2.28553,-13.9839954376,-34.068806,205779.5563,30.7668113708,-556
10.82,10.49,-0.0374,2139.08,4681.74,2435.52,1470.93,1460.9617310246354,36.0,232.16,111.5,-74.5,1.0,2.64299,-10.7187538147,-33.51182,208680.6183,30.701461792,-681
10.45,10.15,-0.034600001,2110.19,4696.23,2406.08,1445.98,1438.3355913467637,35.0,203.09,112.5,-74.5,1.0,2.64299,-6.39649105072,-33.007431,212303.03960000002,30.5394496918,-813
